id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,response,complain,country,age,total_spend,total_purchases
1328,1982,2n Cycle,Married,0.0,0,1,,56,261,42,144,55,48,133,3,4,4,9,3,0,0,0,0,0,0,0,SA,43,683,17
1139,1984,PhD,Married,0.0,0,0,,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,1,0,SP,41,1512,21
4961,1974,Master,Together,0.0,1,0,,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,0,SP,51,61,7
5177,1974,Master,Married,0.0,0,1,,56,298,7,68,4,0,19,2,6,2,6,6,0,0,0,0,0,0,0,SA,51,396,14
2075,1969,Graduation,Married,0.0,0,0,,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,SA,56,1047,15
3428,1991,PhD,Together,0.0,0,0,,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,SP,34,1598,23
4500,1991,PhD,Together,0.0,0,0,,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,SP,34,1598,23
7369,1981,Master,Married,0.0,1,0,,56,25,6,25,6,0,0,2,2,0,3,8,0,0,0,0,0,0,0,SP,44,62,5
4381,1971,PhD,Married,0.0,1,1,,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,0,SP,54,235,10
9964,1979,Graduation,Single,0.0,0,1,,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,SP,46,424,14
1630,1979,Graduation,Single,0.0,0,1,,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,SP,46,424,14
5012,1989,Graduation,Married,0.0,1,0,,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,SP,36,34,4
6918,1989,Graduation,Married,0.0,1,0,,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,SP,36,34,4
7822,1976,Graduation,Together,0.0,0,1,,56,198,18,252,32,108,54,2,4,6,8,3,0,0,0,0,0,0,0,SP,49,662,18
10156,1975,Graduation,Single,0.0,0,1,,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,0,SP,50,1237,19
3033,1963,Master,Together,0.0,0,0,,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,0,AUS,62,318,10
4119,1963,Master,Together,0.0,0,0,,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,0,GER,62,318,10
11110,1973,Graduation,Single,0.0,1,0,,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,IND,52,5,0
332,1957,Graduation,Married,0.0,0,1,,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,SP,68,275,11
737,1949,PhD,Married,0.0,0,0,,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,SP,76,2231,13
10319,1971,Graduation,Married,0.0,0,1,,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,SP,54,1286,18
2683,1969,Graduation,Married,0.0,0,2,,56,295,106,271,75,98,65,4,6,4,12,6,0,0,0,0,0,0,0,CA,56,910,22
3445,1956,Graduation,Single,0.0,0,0,,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,1,0,SA,69,957,21
10913,1984,Master,Single,0.0,1,0,,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,1,0,SP,41,27,3
4427,1995,2n Cycle,Single,0.0,0,0,,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,SP,30,1365,27
8717,1975,PhD,Married,0.0,0,1,,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,IND,50,1835,27
2066,1949,Graduation,Together,0.0,0,1,,56,70,0,11,2,8,23,1,2,1,3,6,0,0,0,0,0,0,0,SP,76,114,6
3340,1977,Graduation,Married,0.0,1,0,,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,1,0,CA,48,436,14
8685,1977,Graduation,Married,0.0,1,0,,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,1,0,SA,48,436,14
4149,1948,PhD,Together,0.0,0,0,,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,0,SP,77,1348,20
8726,1964,2n Cycle,Divorced,0.0,1,1,,57,77,8,44,10,10,25,5,3,1,4,6,0,0,0,0,0,0,0,CA,61,174,8
2295,1954,PhD,Married,0.0,0,1,,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,0,SA,71,825,21
3283,1972,2n Cycle,Married,0.0,0,1,,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,SP,53,909,20
1915,1951,PhD,Married,0.0,0,0,,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,GER,74,1507,19
800,1960,Graduation,Together,0.0,1,1,,57,23,1,6,0,0,2,2,1,0,3,4,0,0,0,0,0,0,0,SA,65,32,4
9166,1968,Graduation,Married,0.0,0,1,,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,SP,57,882,20
5147,1948,Graduation,Single,0.0,0,0,,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,SP,77,1424,26
13,1947,PhD,Widow,0.0,0,1,,57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,0,SA,78,32,4
8557,1982,Graduation,Single,0.0,1,0,,57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,0,AUS,43,46,5
8724,1982,Graduation,Single,0.0,1,0,,57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,0,SP,43,46,5
9381,1978,Graduation,Married,0.0,1,1,,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,AUS,47,606,16
9384,1978,Graduation,Married,0.0,1,1,,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,AUS,47,606,16
3560,1952,Graduation,Together,0.0,0,0,,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,GER,73,1574,19
241,1952,Graduation,Together,0.0,0,0,,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,SP,73,1574,19
7521,1952,Graduation,Together,0.0,0,0,,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,CA,73,1574,19
9799,1968,PhD,Divorced,0.0,1,1,,57,866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,0,SP,57,1173,16
5123,1951,Master,Married,0.0,0,0,,57,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,0,SP,74,143,6
448,1978,PhD,Single,0.0,1,0,,57,308,85,137,102,45,118,2,6,2,11,5,0,0,0,0,0,0,0,SP,47,795,19
4837,1965,PhD,Married,0.0,0,1,,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,SP,60,1305,26
9365,1976,PhD,Single,0.0,0,1,,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,0,SP,49,1277,19
8932,1969,Master,Together,0.0,0,1,,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,SA,56,1531,21
7055,1952,PhD,Together,0.0,0,1,,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,CA,73,1021,24
3537,1981,Graduation,Together,0.0,1,0,,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,0,SP,44,79,7
9081,1988,Graduation,Single,0.0,1,0,,58,4,1,6,4,1,9,1,1,1,2,5,0,0,0,0,0,0,0,SP,37,25,4
4988,1948,PhD,Married,0.0,1,1,,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,0,SA,77,62,6
1050,1952,Graduation,Married,0.0,0,0,,58,14,10,13,4,15,9,1,2,1,4,2,0,0,0,0,0,0,0,GER,73,65,7
5610,1965,Graduation,Together,0.0,1,1,,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,IND,60,36,4
3526,1968,PhD,Married,0.0,1,1,,58,32,0,5,0,0,1,2,1,0,3,7,0,0,0,0,0,0,0,SP,57,38,4
5136,1973,Graduation,Single,0.0,0,1,,58,654,7,92,0,15,30,7,9,4,8,6,0,1,1,0,0,0,0,CA,52,798,21
1411,1952,Graduation,Divorced,0.0,0,0,,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,0,SP,73,940,15
701,1971,Graduation,Married,0.0,0,1,,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,0,SP,54,1179,16
6203,1947,Graduation,Together,0.0,0,0,,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,SP,78,1734,25
7192,1955,Graduation,Together,0.0,0,1,,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,0,1,SP,70,545,16
5181,1982,Basic,Single,0.0,1,0,,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,SP,43,24,3
9220,1971,Graduation,Single,0.0,0,0,,58,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,1,0,SP,54,1968,19
7734,1993,Graduation,Absurd,0.0,0,0,,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,1,0,AUS,32,1216,21
10446,1957,PhD,Married,0.0,0,0,,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,1,0,CA,68,729,16
5524,1957,Graduation,Single,0.0,0,0,,58,635,88,546,172,88,88,3,8,10,4,7,0,0,0,0,0,1,0,US,68,1617,22
3830,1953,Master,Married,0.0,0,2,,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,0,CA,72,459,15
5186,1955,PhD,Married,0.0,0,1,,59,576,7,115,19,7,7,2,7,4,9,6,0,1,0,0,0,0,0,CA,70,731,20
8514,1976,Graduation,Together,0.0,1,0,,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,SP,49,20,4
7165,1972,Graduation,Together,0.0,0,1,,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,SP,53,823,20
10236,1975,Master,Single,0.0,1,0,,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,SA,50,64,5
2392,1972,Graduation,Married,0.0,1,1,,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,SP,53,102,6
1920,1972,Graduation,Married,0.0,1,1,,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,SP,53,102,6
3673,1971,Graduation,Single,0.0,0,1,,59,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,0,SA,54,779,23
1453,1943,PhD,Widow,0.0,0,0,,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,0,SP,82,1060,25
4518,1979,Graduation,Together,0.0,0,1,,59,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,0,CA,46,1169,25
8969,1977,Graduation,Married,0.0,0,1,,59,548,31,422,0,112,28,4,5,5,11,3,0,0,0,0,0,0,0,SA,48,1141,21
387,1976,Basic,Married,0.0,0,0,,59,6,16,11,11,1,16,1,2,0,3,8,0,0,0,0,0,0,0,US,49,61,5
1079,1971,PhD,Married,0.0,0,1,,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,0,IND,54,1086,16
164,1977,PhD,Married,0.0,0,0,,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,SP,48,269,11
3434,1951,Graduation,Single,0.0,0,0,,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,SP,74,1336,18
5721,1956,PhD,Married,0.0,0,0,,60,611,76,749,59,45,26,1,7,10,6,2,0,0,1,0,0,0,0,CA,69,1566,23
8418,1958,2n Cycle,Single,0.0,1,1,,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,GER,67,61,5
5300,1973,Master,Married,0.0,1,0,,60,19,7,19,0,1,24,1,2,1,2,7,0,0,0,0,0,0,0,SP,52,70,5
10424,1968,Graduation,Single,0.0,0,0,,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,SA,57,1295,17
11171,1965,Master,Married,0.0,2,1,,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,AUS,60,411,14
1600,1965,Master,Married,0.0,2,1,,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,SA,60,411,14
7851,1949,Graduation,Widow,0.0,0,0,,60,161,0,253,199,191,122,1,3,7,11,1,0,0,0,0,0,0,0,SP,76,926,21
10701,1973,Graduation,Married,0.0,0,0,,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,US,52,1211,27
891,1951,Master,Together,0.0,1,1,,60,6,0,2,2,0,1,1,1,0,2,5,0,0,0,0,0,0,0,SP,74,11,3
6912,1967,PhD,Married,0.0,0,2,,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,0,SP,58,772,21
5967,1952,Graduation,Together,0.0,1,1,,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,GER,73,70,6
2109,1990,Graduation,Single,0.0,0,0,,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,1,0,SP,35,1544,27
6292,1986,PhD,Married,0.0,0,0,,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,1,0,0,1,0,GER,39,1822,17
8537,1949,Graduation,Widow,0.0,0,0,,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,1,0,SP,76,1429,20
9576,1982,PhD,Together,0.0,1,0,,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,SP,43,159,8
5935,1956,Master,Single,0.0,0,1,,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,IND,69,764,20
10264,1979,Graduation,Divorced,0.0,1,0,,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,1,0,SA,46,31,4
234,1979,Graduation,Divorced,0.0,1,0,,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,1,0,SP,46,31,4
3202,1987,PhD,Married,0.0,0,0,,60,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0,0,SA,38,1250,18
1103,1976,Master,Married,0.0,1,0,,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,1,0,AUS,49,2053,18
610,1953,PhD,Together,0.0,1,1,,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,0,AUS,72,480,15
4480,1973,Master,Married,0.0,0,1,,61,365,3,15,4,3,11,5,7,2,5,6,0,0,0,0,0,0,0,SA,52,401,14
10660,1957,Master,Married,0.0,1,1,,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,0,SP,68,438,14
9353,1959,Graduation,Single,0.0,0,1,,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,IND,66,995,14
4120,1975,2n Cycle,Single,0.0,1,0,,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,IND,50,369,11
2836,1972,PhD,Married,0.0,1,0,,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,GER,53,19,3
9579,1959,PhD,Married,0.0,2,1,,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,0,CA,66,106,6
5841,1966,Graduation,Together,0.0,0,1,,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,SP,59,832,21
3174,1959,Graduation,Together,0.0,0,1,,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,1,0,SP,66,1957,19
5536,1959,Graduation,Together,0.0,0,1,,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,1,0,CA,66,1957,19
2061,1955,Graduation,Married,0.0,0,1,,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,0,SP,70,99,6
8477,1956,Graduation,Divorced,0.0,2,1,,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,0,SP,69,28,4
640,1951,Graduation,Married,0.0,0,1,,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,0,SP,74,1026,23
3828,1951,Graduation,Married,0.0,0,1,,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,SP,74,1327,26
4093,1975,Master,Together,0.0,1,1,,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,0,CA,50,436,12
8624,1958,Graduation,Married,0.0,0,0,,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0,SA,67,928,17
2802,1992,2n Cycle,Married,0.0,0,0,,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,AUS,33,961,17
368,1974,Graduation,Married,0.0,0,1,,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,IND,51,290,11
3599,1970,Graduation,Married,0.0,0,1,,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,SP,55,1464,20
3389,1970,Graduation,Married,0.0,0,1,,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,0,SP,55,1533,30
10710,1979,Graduation,Married,0.0,0,1,,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,0,SP,46,18,3
7118,1957,Graduation,Married,0.0,0,1,,61,833,80,363,52,26,174,2,9,5,6,6,1,0,0,0,0,1,0,CA,68,1528,20
4937,1973,2n Cycle,Married,0.0,1,1,,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,SP,52,44,4
1127,1973,PhD,Married,0.0,0,0,,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,0,SP,52,1958,19
833,1955,Master,Married,0.0,1,1,,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,SP,70,72,6
3565,1955,Master,Married,0.0,1,1,,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,SP,70,72,6
6086,1955,Graduation,Married,0.0,0,0,,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,0,AUS,70,1380,23
1763,1988,Graduation,Together,0.0,0,0,,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,1,0,CA,37,2524,28
4697,1949,Master,Divorced,0.0,0,0,,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,SA,76,390,13
182,1946,PhD,Together,0.0,0,1,,62,284,0,55,0,6,52,4,6,2,5,8,0,0,0,0,0,0,0,SP,79,397,13
1165,1958,PhD,Single,0.0,1,1,,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,0,SA,67,496,15
5386,1953,Graduation,Together,0.0,0,0,,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,1,0,SA,72,2302,18
6024,1953,Graduation,Together,0.0,0,0,,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,1,0,SP,72,2302,18
2678,1990,Graduation,Single,0.0,1,0,,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,AUS,35,209,8
5790,1985,Graduation,Married,0.0,1,0,,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,SP,40,72,5
236,1951,Graduation,Married,0.0,1,1,,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,CA,74,170,7
6001,1979,Graduation,Married,0.0,0,1,,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,0,SP,46,937,23
6250,1949,PhD,Widow,0.0,0,1,,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,1,0,SP,76,775,21
1168,1978,PhD,Married,0.0,0,0,,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,SP,47,1401,20
10749,1991,Graduation,Single,0.0,0,0,,62,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,0,SP,34,178,1
2926,1952,Master,Together,0.0,0,1,,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,SA,73,1374,20
716,1949,PhD,Together,0.0,0,1,,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,SP,76,976,24
6544,1949,PhD,Together,0.0,0,1,,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,GER,76,976,24
4298,1973,PhD,Together,0.0,1,0,,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,SP,52,10,3
5823,1970,PhD,Single,0.0,0,1,,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,IND,55,39,5
8375,1968,PhD,Married,0.0,0,1,,63,447,0,28,0,0,43,3,8,2,6,7,0,0,0,0,0,0,0,AUS,57,518,16
5723,1976,PhD,Together,0.0,0,1,,63,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0,0,SP,49,116,7
5763,1972,Master,Together,0.0,1,0,,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0,CA,53,380,13
8727,1978,Graduation,Divorced,0.0,0,1,,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,SA,47,1150,26
3056,1978,Graduation,Divorced,0.0,0,1,,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,SA,47,1150,26
8442,1985,Master,Married,0.0,2,0,,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,0,CA,40,30,4
3712,1959,Graduation,Divorced,0.0,0,0,,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,IND,66,259,11
10722,1973,Graduation,Together,0.0,0,1,,63,293,8,124,11,4,106,2,6,6,3,6,1,0,0,0,0,0,0,IND,52,546,15
2406,1949,Graduation,Together,0.0,0,1,,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,AUS,76,519,16
7313,1949,2n Cycle,Widow,0.0,0,0,,63,570,73,614,133,102,73,1,6,5,11,3,0,0,0,1,0,0,0,CA,76,1565,22
2656,1971,Graduation,Divorced,0.0,1,1,,63,23,1,7,0,4,24,1,1,1,2,7,0,0,0,0,0,0,0,CA,54,59,4
1993,1949,PhD,Married,0.0,0,1,,63,867,0,86,0,0,19,3,2,3,9,8,0,1,0,0,0,0,0,US,76,972,14
4136,1992,Basic,Single,0.0,1,0,,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,SP,33,119,7
2928,1975,PhD,Single,0.0,0,1,,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,SP,50,990,14
2920,1975,PhD,Single,0.0,0,1,,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,ME,50,990,14
6661,1974,Graduation,Married,0.0,0,1,,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,SP,51,1174,27
5462,1974,Graduation,Married,0.0,0,1,,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,IND,51,1174,27
10897,1974,Graduation,Married,0.0,0,1,,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,AUS,51,1174,27
10542,1968,PhD,Married,0.0,1,1,,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,0,SP,57,77,6
5756,1983,Graduation,Together,0.0,1,0,,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,0,SP,42,55,5
3570,1969,PhD,Together,0.0,1,0,,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,0,SA,56,244,10
1072,1965,PhD,Single,0.0,0,1,,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,CA,60,93,6
9606,1965,PhD,Married,0.0,0,0,,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,1,0,SP,60,1536,12
2730,1955,Graduation,Single,0.0,0,0,,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,CA,70,1231,17
2995,1957,Master,Together,0.0,0,0,,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,0,SP,68,1084,16
8210,1975,Master,Married,0.0,0,1,,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0,SP,50,405,13
773,1971,Master,Divorced,0.0,1,1,,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,IND,54,595,16
5272,1965,Master,Married,0.0,0,1,,64,378,0,88,19,4,73,4,8,5,3,7,0,0,0,0,0,0,0,SA,60,562,16
5125,1960,Graduation,Married,0.0,0,0,,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,0,SP,65,1348,25
4391,1968,Master,Divorced,0.0,0,1,,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,SA,57,908,21
6283,1968,Master,Divorced,0.0,0,1,,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,SP,57,908,21
3421,1968,Master,Divorced,0.0,0,1,,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,AUS,57,908,21
5731,1983,Master,Married,0.0,1,0,,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,SP,42,37,4
7152,1983,Master,Married,0.0,1,0,,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,GER,42,37,4
3919,1976,Master,Single,0.0,0,0,,64,960,0,883,50,38,0,1,5,6,8,3,0,0,0,1,0,1,0,CA,49,1931,19
6097,1959,Graduation,Single,0.0,1,1,,64,313,8,104,6,4,126,9,8,1,6,9,0,0,0,0,0,0,0,SA,66,561,15
5150,1979,Basic,Single,0.0,1,0,,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,SP,46,47,5
10479,1975,PhD,Married,0.0,0,0,,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0,AUS,50,1511,10
5966,1974,PhD,Married,0.0,1,1,,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,0,SP,51,215,10
3439,1972,Graduation,Married,0.0,1,1,,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,0,SP,53,296,10
6609,1966,Graduation,Widow,0.0,0,0,,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,1,0,SA,59,107,6
5393,1977,Graduation,Single,0.0,1,0,,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,SP,48,42,4
9014,1975,Graduation,Married,0.0,1,1,,65,39,1,16,2,0,3,4,3,0,3,8,0,0,0,0,0,0,0,IND,50,61,6
4050,1966,Master,Married,0.0,0,0,,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0,CA,59,127,7
6862,1971,Graduation,Divorced,0.0,0,0,,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,0,SP,54,8,0
8315,1995,Graduation,Single,0.0,0,0,,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,US,30,23,3
5184,1995,Graduation,Single,0.0,0,0,,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,SP,30,23,3
3643,1974,Master,Married,0.0,0,0,,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,0,CA,51,928,13
2589,1972,Graduation,Divorced,0.0,1,0,,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,AUS,53,59,6
